CandidateID,Firstme,Lastme,Gender,RequisitionID,ApplicationDate,Source,CurrentStage,JobID,DepartmentID,JobTitle,JobLevel,Recruiter,InterviewScore,OfferAccepted,DaysToFill
506239,Alexis,Chandanby,Female,702528,2024-11-07,Indeed,Interview,27,7,Marketing Director,5,J. Watson,3,,
506240,Brooklyn,Chandanquist,Female,701496,2026-01-01,Networking Event,Applied,13,4,IT Support Specialist,1,K. Brown,,,
506241,Oliver,Fieldefield,Male,700114,2024-02-06,Agency,Rejected,38,11,Legal Alyst,2,J. Watson,4.2,,
506242,Leo,Caldwleyton,Male,702233,2025-11-18,Networking Event,Fil Interview,37,10,Director of Customer Support,5,S. Lee,3.9,,
506243,Cameron,Rowerstrom,Female,700813,2025-09-08,Agency,Applied,40,11,General Counsel,8,J. Watson,,,
506244,Rowan,Stormuquist,Female,701674,2025-05-24,Networking Event,Phone Screen,21,6,HR Generalist,2,J. Watson,,,
506245,Camila,Wrenimore,Female,700438,2025-01-29,Referral,Phone Screen,20,6,HR Coorditor,1,R. Thomas,,,
506246,Julia,Rockleyby,Female,700839,2024-09-11,LinkedIn,Applied,30,8,Sales Mager,4,A. Carter,,,
506247,Ryan,Barleyton,Male,702016,2024-11-10,Career Site,Phone Screen,12,3,Director of Product,6,S. Lee,,,
506248,William,Brookelworth,Male,700235,2024-04-23,Indeed,Applied,7,2,Engineering Mager,4,D. Patel,,,
506249,Parker,Kingby,Female,702704,2024-12-10,Indeed,Rejected,15,4,IT Mager,4,M. Davis,3.9,,
506250,Olivia,Pineonshire,Female,701077,2024-07-24,Indeed,Applied,26,7,Digital Marketing Mager,3,A. Carter,,,
506251,Bella,Monobry,Female,700088,2024-09-21,Indeed,Interview,23,6,HR Mager,4,K. Brown,4.3,,
506252,Emma,Lakeiford,Female,701521,2025-01-17,LinkedIn,Applied,27,7,Marketing Director,5,S. Lee,,,
506253,Jamie,Burnquist,Male,700418,2025-06-24,Career Site,Phone Screen,5,2,Software Engineer II,2,K. Brown,,,
506254,Ruby,Hartemore,Non-Biry,701538,2025-08-11,Interl,Applied,16,5,Fincial Alyst,2,M. Davis,,,
506255,Audrey,Emorton,Female,701726,2025-01-11,Campus,Interview,4,2,Software Engineer I,1,M. Davis,3.4,,
506256,Benjamin,Torriman,Male,701965,2024-07-20,LinkedIn,Phone Screen,20,6,HR Coorditor,1,T. Nguyen,,,
506257,Reese,Yorkridge,Non-Biry,701131,2025-05-17,Referral,Interview,33,9,Operations Mager,4,A. Carter,3.1,,
506258,Rowan,Sandamond,Male,701856,2025-09-20,Career Site,Applied,17,5,Senior Fincial Alyst,3,A. Carter,,,
506259,Jordan,Burnowood,Female,700077,2024-02-02,Networking Event,Applied,10,3,Product Mager,3,J. Watson,,,
506260,Adam,Kendelridge,Male,701905,2025-10-21,Indeed,Applied,14,4,Systems Administrator,2,K. Brown,,,
506261,Kennedy,Rockorstead,Female,700850,2026-02-02,Agency,Phone Screen,26,7,Digital Marketing Mager,3,S. Lee,,,
506262,Addison,Thornby,Female,700876,2024-03-29,Indeed,Phone Screen,24,6,Director of HR,6,J. Watson,,,
506263,Alicia,Hayewell,Female,700024,2025-08-05,Career Site,Interview,18,5,Fince Mager,4,J. Watson,4.3,,
506264,Aubrey,Brightanmond,Female,701612,2025-03-13,Indeed,Rejected,17,5,Senior Fincial Alyst,3,D. Patel,3.2,,
506265,Leah,Barestead,Female,702169,2024-12-07,Indeed,Rejected,18,5,Fince Mager,4,D. Patel,4.1,,
506266,Avery,Dunerwin,Female,702290,2025-04-22,Indeed,Rejected,20,6,HR Coorditor,1,K. Brown,2.6,,
506267,Logan,Grantenford,Female,702080,2025-11-21,Referral,Applied,6,2,Senior Software Engineer,3,M. Davis,,,
506268,Kendall,Crosston,Female,700512,2025-12-11,Indeed,Rejected,38,11,Legal Alyst,2,M. Davis,4.9,,
506269,Peter,Valeberg,Male,702367,2025-02-12,Networking Event,Applied,13,4,IT Support Specialist,1,J. Watson,,,
506270,Dominic,Becksonworth,Male,700537,2025-10-19,Agency,Interview,7,2,Engineering Mager,4,T. Nguyen,2.7,,
506271,Kaitlyn,Riveroworth,Female,700900,2024-07-29,Indeed,Applied,22,6,HR Business Partner,3,M. Davis,,,
506272,Arthur,Blakeleysen,Male,700611,2024-03-22,Referral,Phone Screen,11,3,Senior Product Mager,4,T. Nguyen,,,
506273,Sage,Hollenridge,Female,702787,2024-09-13,Agency,Applied,39,11,Corporate Counsel,4,D. Patel,,,
506274,Nora,Valeellcott,Female,702754,2025-09-18,Referral,Phone Screen,34,9,Director of Operations,6,J. Watson,,,
506275,Roman,Rowsonbrook,Male,702528,2024-08-11,Indeed,Applied,27,7,Marketing Director,5,J. Watson,,,
506276,Connor,Longinbrook,Male,700091,2025-07-02,Agency,Interview,16,5,Fincial Alyst,2,R. Thomas,2.5,,
506277,talie,Wolfofield,Female,702585,2024-02-20,Referral,Applied,5,2,Software Engineer II,2,D. Patel,,,
506278,Avery,Quilltonford,Female,700083,2024-04-14,LinkedIn,Rejected,15,4,IT Mager,4,M. Davis,3.6,,
506279,Stella,Pineoberg,Female,701871,2025-10-11,LinkedIn,Hired,8,2,Director of Engineering,6,S. Lee,2.5,Yes,26
506280,Clara,Kendsen,Female,701690,2025-09-08,Referral,Phone Screen,20,6,HR Coorditor,1,A. Carter,,,
506281,Brandon,Radorton,Male,700211,2024-11-09,LinkedIn,Interview,34,9,Director of Operations,6,R. Thomas,2.7,,
506282,Jack,Marworth,Male,700503,2024-08-13,LinkedIn,Offer Extended,5,2,Software Engineer II,2,R. Thomas,4.7,Pending,44
506283,Dakota,Oakerquist,Male,702298,2025-08-30,Career Site,Offer Extended,3,1,Vice President,8,K. Brown,2.1,Pending,51
506284,Victoria,Burnithorne,Female,700017,2025-10-18,Campus,Hired,4,2,Software Engineer I,1,R. Thomas,3.8,Yes,17
506285,Logan,Rosequist,Female,701394,2024-01-07,Campus,Rejected,18,5,Fince Mager,4,J. Watson,3.2,,
506286,Benjamin,Valeorridge,Male,700470,2025-02-27,Referral,Phone Screen,24,6,Director of HR,6,K. Brown,,,
506287,Kai,Kingeshire,Male,701147,2025-12-05,Campus,Phone Screen,19,5,Director of Fince,6,J. Watson,,,
506288,Sage,Elliway,Male,702642,2025-10-15,Interl,Phone Screen,18,5,Fince Mager,4,K. Brown,,,
506289,Evan,Crowehart,Male,702092,2024-09-11,Referral,Phone Screen,20,6,HR Coorditor,1,A. Carter,,,
506290,Daniela,Milloman,Female,700100,2025-12-06,Career Site,Offer Extended,39,11,Corporate Counsel,4,K. Brown,2.9,Pending,15
506291,Reese,Grantsonlin,Female,701319,2025-09-18,LinkedIn,Phone Screen,11,3,Senior Product Mager,4,T. Nguyen,,,
506292,Ruby,Hartoden,Female,702641,2024-02-19,Referral,Interview,16,5,Fincial Alyst,2,R. Thomas,3.5,,
506293,Ella,Maringthorne,Female,702348,2026-01-07,Indeed,Offer Extended,4,2,Software Engineer I,1,D. Patel,2.5,Pending,15
506294,Reese,Hollaridge,Male,700853,2024-05-26,Indeed,Applied,12,3,Director of Product,6,D. Patel,,,
506295,David,Greenwellby,Male,700804,2024-10-24,Campus,Hired,39,11,Corporate Counsel,4,M. Davis,2,Yes,91
506296,Brandon,Clarkaton,Male,702167,2025-03-14,Career Site,Interview,15,4,IT Mager,4,K. Brown,4.8,,
506297,Cameron,Langancott,Male,701266,2025-12-31,Career Site,Hired,1,1,Chief Executive Officer,10,M. Davis,4.9,Yes,27
506298,Lu,Oakellworth,Female,700370,2025-08-17,Campus,Phone Screen,40,11,General Counsel,8,K. Brown,,,
506299,James,Finonstone,Male,702455,2025-02-21,Referral,Hired,22,6,HR Business Partner,3,S. Lee,2.4,Yes,92
506300,Henry,Cranwall,Male,702614,2025-01-23,Agency,Fil Interview,31,8,Director of Sales,6,K. Brown,3.2,,
506301,Jack,Wrenellquist,Male,700847,2025-07-22,Indeed,Withdrawn,3,1,Vice President,8,J. Watson,,,
506302,Simon,Barsonham,Male,701081,2025-02-05,LinkedIn,Applied,37,10,Director of Customer Support,5,M. Davis,,,
506303,Ariel,Kingettquist,Male,702664,2025-03-12,Career Site,Fil Interview,22,6,HR Business Partner,3,R. Thomas,3.8,,
506304,Valenti,Caldwendale,Female,700514,2025-07-03,LinkedIn,Applied,10,3,Product Mager,3,T. Nguyen,,,
506305,River,Wolfofield,Male,700844,2025-03-10,Indeed,Interview,18,5,Fince Mager,4,T. Nguyen,3.2,,
506306,Rebecca,Stoneanmont,Female,702508,2026-01-01,Campus,Phone Screen,28,8,Sales Development Representative,1,J. Watson,,,
506307,Blake,Benrbrook,Non-Biry,700903,2024-09-04,Indeed,Interview,11,3,Senior Product Mager,4,T. Nguyen,2.4,,
506308,Drew,Oakohart,Female,700518,2025-08-30,Agency,Offer Extended,13,4,IT Support Specialist,1,R. Thomas,2.2,Pending,59
506309,Alice,Pineuwin,Female,701390,2025-09-22,Indeed,Phone Screen,3,1,Vice President,8,T. Nguyen,,,
506310,Joel,Marenson,Male,701300,2024-03-13,Indeed,Phone Screen,38,11,Legal Alyst,2,M. Davis,,,
506311,Audrey,Roseincroft,Female,700368,2025-08-07,Referral,Hired,30,8,Sales Mager,4,T. Nguyen,3.5,Yes,24
506312,Sofia,Sandellman,Female,701061,2025-11-07,LinkedIn,Offer Extended,40,11,General Counsel,8,S. Lee,3.3,Pending,41
506313,Morgan,Rockanford,Male,700834,2024-02-22,Interl,Phone Screen,38,11,Legal Alyst,2,D. Patel,,,
506314,Simon,Halleyland,Male,701908,2026-01-15,Career Site,Applied,34,9,Director of Operations,6,D. Patel,,,
506315,Dylan,Rockonbry,Male,702696,2024-08-29,Career Site,Fil Interview,8,2,Director of Engineering,6,R. Thomas,3.5,,
506316,Addison,Wreningbrook,Female,700742,2025-09-22,LinkedIn,Applied,13,4,IT Support Specialist,1,D. Patel,,,
506317,Cameron,Hawktonby,Male,701153,2024-06-23,LinkedIn,Interview,23,6,HR Mager,4,J. Watson,3.9,,
506318,Matthew,Lakewellberg,Male,700418,2024-09-29,Campus,Applied,5,2,Software Engineer II,2,K. Brown,,,
506319,Taylor,Elltonbry,Female,701805,2024-02-04,Referral,Withdrawn,18,5,Fince Mager,4,M. Davis,,,
506320,Albert,Blakeelridge,Male,702058,2025-03-31,Referral,Interview,6,2,Senior Software Engineer,3,M. Davis,4.6,,
506321,Justin,Sandobry,Male,700206,2024-02-13,Career Site,Rejected,23,6,HR Mager,4,M. Davis,4.8,,
506322,talie,Autumnson,Female,700181,2024-07-18,Referral,Hired,32,9,Operations Alyst,2,J. Watson,4.2,Yes,43
506323,Daniel,Cranerward,Male,701449,2025-05-01,Agency,Phone Screen,15,4,IT Mager,4,R. Thomas,,,
506324,Maya,Crowafield,Female,701059,2024-05-29,Referral,Phone Screen,14,4,Systems Administrator,2,S. Lee,,,
506325,Dakota,Longinbrook,Male,701048,2024-04-25,LinkedIn,Applied,2,1,Chief Operating Officer,9,D. Patel,,,
506326,James,Blandorson,Male,700293,2024-08-25,Career Site,Rejected,14,4,Systems Administrator,2,T. Nguyen,3.5,,
506327,Sebastian,Finingberg,Male,700345,2025-08-10,LinkedIn,Phone Screen,25,7,Marketing Specialist,1,T. Nguyen,,,
506328,Noah,Harttoncroft,Male,700684,2026-01-12,LinkedIn,Rejected,15,4,IT Mager,4,M. Davis,2.7,,
506329,Casey,Presleyward,Female,701447,2024-10-15,Career Site,Interview,28,8,Sales Development Representative,1,R. Thomas,4.3,,
506330,Sage,Quilloton,Female,701904,2024-12-16,LinkedIn,Rejected,39,11,Corporate Counsel,4,M. Davis,3,,
506331,Daniela,Parkonbrook,Female,702222,2025-03-19,Referral,Phone Screen,29,8,Account Executive,2,J. Watson,,,
506332,Nolan,Valeenstrom,Male,702642,2024-08-06,Campus,Interview,18,5,Fince Mager,4,K. Brown,4.9,,
506333,Olivia,Blackellin,Female,701934,2025-08-05,Indeed,Offer Extended,34,9,Director of Operations,6,J. Watson,3,Pending,20
506334,Thomas,Northcott,Male,702147,2024-03-07,LinkedIn,Interview,13,4,IT Support Specialist,1,R. Thomas,3.8,,
506335,Charles,Glenellstone,Male,701849,2025-01-07,Indeed,Offer Extended,21,6,HR Generalist,2,S. Lee,4.5,Pending,60
506336,Quinn,Preserford,Male,701645,2025-11-21,LinkedIn,Applied,30,8,Sales Mager,4,K. Brown,,,
506337,Quinn,Wrenunden,Female,700559,2024-09-27,Agency,Interview,15,4,IT Mager,4,R. Thomas,3.4,,
506338,Bailey,Caldostead,Male,700800,2025-07-28,Indeed,Offer Extended,32,9,Operations Alyst,2,J. Watson,3.3,No,41
506339,Alex,Glenlinford,Male,700384,2025-11-07,LinkedIn,Rejected,3,1,Vice President,8,S. Lee,3.9,,
506340,Genesis,Radaquist,Female,700905,2024-01-12,Campus,Interview,24,6,Director of HR,6,D. Patel,4.3,,
506341,Marcus,Thornelcrest,Male,702740,2025-02-03,Indeed,Offer Extended,4,2,Software Engineer I,1,S. Lee,4.7,No,50
506342,Roman,Northumere,Male,700859,2024-10-14,Career Site,Phone Screen,35,10,Customer Support Representative,1,M. Davis,,,
506343,Alice,Pineelwell,Female,700176,2024-06-02,Indeed,Rejected,40,11,General Counsel,8,J. Watson,2.2,,
506344,Emerson,Coleenstrom,Male,700030,2024-12-08,LinkedIn,Phone Screen,40,11,General Counsel,8,R. Thomas,,,
506345,Emerson,Sandenward,Male,701277,2025-04-05,LinkedIn,Rejected,38,11,Legal Alyst,2,K. Brown,2.1,,
506346,Adam,Adlerlinson,Male,702451,2024-06-05,Networking Event,Rejected,11,3,Senior Product Mager,4,D. Patel,4.1,,
506347,Savanh,Emensen,Female,701132,2024-03-12,Indeed,Applied,28,8,Sales Development Representative,1,A. Carter,,,
506348,Eli,Bennishire,Male,701468,2025-10-11,Indeed,Applied,6,2,Senior Software Engineer,3,A. Carter,,,
506349,Jacob,Presumere,Male,700393,2026-01-05,Referral,Interview,16,5,Fincial Alyst,2,K. Brown,3.5,,
506350,Oliver,Caldweson,Male,701919,2024-10-01,Agency,Applied,12,3,Director of Product,6,R. Thomas,,,
506351,Rose,Rockanmond,Female,701592,2026-01-21,Career Site,Rejected,33,9,Operations Mager,4,K. Brown,2.3,,
506352,Alyssa,Delettman,Female,701238,2025-06-07,Career Site,Hired,20,6,HR Coorditor,1,A. Carter,2.6,Yes,39
506353,Justin,Hawkorstrom,Male,701831,2024-02-02,Referral,Applied,33,9,Operations Mager,4,J. Watson,,,
506354,Kyle,Deladen,Male,700085,2025-01-28,Referral,Interview,35,10,Customer Support Representative,1,J. Watson,3.3,,
506355,Lu,Norarshire,Female,700275,2025-09-26,Networking Event,Phone Screen,39,11,Corporate Counsel,4,A. Carter,,,
506356,Carter,Delshire,Male,700910,2024-12-05,Career Site,Rejected,28,8,Sales Development Representative,1,S. Lee,2,,
506357,Peter,Ellinland,Male,701094,2025-03-14,Career Site,Interview,20,6,HR Coorditor,1,M. Davis,2.7,,
506358,Morgan,Glenellhart,Female,700595,2024-01-05,Networking Event,Interview,8,2,Director of Engineering,6,K. Brown,2.8,,
506359,Parker,Goldingbry,Female,701748,2025-07-07,Indeed,Interview,25,7,Marketing Specialist,1,J. Watson,4.8,,
506360,Jayden,Fairellway,Male,700688,2024-03-23,Agency,Offer Extended,23,6,HR Mager,4,T. Nguyen,3.3,Pending,57
506361,Bailey,Greenley,Male,701610,2025-10-08,Interl,Fil Interview,20,6,HR Coorditor,1,K. Brown,2.7,,
506362,Logan,Westuland,Male,702703,2024-04-07,Interl,Interview,6,2,Senior Software Engineer,3,R. Thomas,4.3,,
506363,Henry,Northanwell,Male,702549,2025-04-10,Indeed,Applied,22,6,HR Business Partner,3,S. Lee,,,
506364,Brian,Roseanlin,Male,701634,2024-11-15,Indeed,Phone Screen,9,3,Product Alyst,2,K. Brown,,,
506365,Amy,Hallinford,Female,702566,2025-11-13,Agency,Offer Extended,15,4,IT Mager,4,J. Watson,3.8,Pending,69
506366,Logan,Brightby,Male,700198,2024-03-19,LinkedIn,Rejected,1,1,Chief Executive Officer,10,S. Lee,4.8,,
506367,Taylor,Elleson,Female,701883,2024-08-23,Campus,Interview,4,2,Software Engineer I,1,S. Lee,3.5,,
506368,Jacob,Crowcrest,Male,701675,2025-07-23,Indeed,Applied,17,5,Senior Fincial Alyst,3,D. Patel,,,
506369,Ariel,Northoridge,Male,701970,2024-02-04,Campus,Applied,29,8,Account Executive,2,M. Davis,,,
506370,Gavin,Rowlinson,Male,702690,2024-08-18,Referral,Interview,28,8,Sales Development Representative,1,D. Patel,3.7,,
506371,George,Beckorshire,Male,700486,2025-03-09,LinkedIn,Phone Screen,12,3,Director of Product,6,M. Davis,,,
506372,Austin,Bellonsen,Male,702607,2026-02-16,Indeed,Interview,18,5,Fince Mager,4,M. Davis,4.5,,
506373,Jamie,Ellarthorne,Female,702138,2024-10-23,Career Site,Hired,27,7,Marketing Director,5,M. Davis,4.9,Yes,81
506374,Sawyer,Springanmore,Female,700691,2025-08-11,Indeed,Interview,27,7,Marketing Director,5,D. Patel,4.7,,
506375,Grant,Barleyton,Male,701567,2025-05-12,Interl,Rejected,3,1,Vice President,8,M. Davis,2.6,,
506376,Paige,Meadelbrook,Female,701577,2025-03-23,Career Site,Fil Interview,27,7,Marketing Director,5,A. Carter,2.1,,
506377,Alex,Fintonford,Male,701161,2024-06-30,Career Site,Interview,26,7,Digital Marketing Mager,3,S. Lee,3.1,,
506378,Julia,Caldwtonward,Female,701522,2024-12-06,LinkedIn,Rejected,14,4,Systems Administrator,2,J. Watson,3.8,,
506379,Parker,Fairumond,Female,701873,2025-01-20,Networking Event,Applied,19,5,Director of Fince,6,M. Davis,,,
506380,Patrick,Eastiward,Male,700953,2024-01-06,Campus,Rejected,22,6,HR Business Partner,3,S. Lee,3.9,,
506381,Brian,Lakeetthorne,Female,700489,2024-04-04,LinkedIn,Offer Extended,18,5,Fince Mager,4,A. Carter,2.6,Pending,55
506382,Stephen,Braminley,Male,701275,2024-02-22,LinkedIn,Rejected,4,2,Software Engineer I,1,M. Davis,4.9,,
506383,Phoenix,Windarman,Female,701831,2024-01-29,Referral,Hired,33,9,Operations Mager,4,J. Watson,2.4,Yes,71
506384,Henry,Winterwall,Male,702639,2024-04-24,Indeed,Offer Extended,8,2,Director of Engineering,6,S. Lee,2.7,Pending,37
506385,Emerson,Norlinridge,Female,701753,2025-11-29,Referral,Phone Screen,33,9,Operations Mager,4,A. Carter,,,
506386,Daniel,Rainumont,Male,700128,2024-04-26,Networking Event,Interview,17,5,Senior Fincial Alyst,3,D. Patel,3.7,,
506387,Scarlett,Monicroft,Female,700750,2026-01-03,LinkedIn,Applied,14,4,Systems Administrator,2,A. Carter,,,
506388,Maria,Summerbrook,Female,701110,2024-09-06,Career Site,Phone Screen,7,2,Engineering Mager,4,M. Davis,,,
506389,Harper,Rockelland,Female,700207,2024-05-04,Indeed,Rejected,15,4,IT Mager,4,J. Watson,2.6,,
506390,talie,Milland,Female,701993,2025-04-27,Campus,Applied,12,3,Director of Product,6,J. Watson,,,
506391,Luis,Meadsonsen,Male,702429,2025-02-06,Indeed,Withdrawn,16,5,Fincial Alyst,2,D. Patel,,,
506392,Jasmine,Summeruwall,Female,702285,2025-08-26,Referral,Hired,17,5,Senior Fincial Alyst,3,K. Brown,3.6,Yes,48
506393,Quinn,Meadcroft,Male,701685,2025-02-06,Interl,Applied,10,3,Product Mager,3,A. Carter,,,
506394,Alexis,Grantingford,Female,701304,2025-05-23,Interl,Hired,16,5,Fincial Alyst,2,J. Watson,2.8,Yes,69
506395,Alexis,Whitorcott,Female,702083,2025-01-21,Career Site,Fil Interview,9,3,Product Alyst,2,R. Thomas,3.6,,
506396,Cameron,Autumnestead,Female,700171,2024-04-01,Indeed,Fil Interview,19,5,Director of Fince,6,A. Carter,4.2,,
506397,Aisha,Hartsonmere,Female,702275,2024-07-03,Campus,Applied,31,8,Director of Sales,6,S. Lee,,,
506398,Caleb,Rowinmond,Non-Biry,701382,2025-10-01,Networking Event,Phone Screen,25,7,Marketing Specialist,1,D. Patel,,,
506399,Sofia,Finhart,Female,701057,2024-06-13,Interl,Phone Screen,27,7,Marketing Director,5,K. Brown,,,
506400,Kai,Hartsonmere,Male,701206,2024-05-08,LinkedIn,Hired,5,2,Software Engineer II,2,D. Patel,4.8,Yes,75
506401,Lucy,Chandercott,Female,700720,2024-02-18,Referral,Hired,14,4,Systems Administrator,2,A. Carter,2.4,Yes,18
506402,Alyssa,Valeettridge,Female,701111,2025-12-29,Referral,Applied,20,6,HR Coorditor,1,A. Carter,,,
506403,Alex,Millorstone,Male,702157,2025-10-07,Indeed,Rejected,15,4,IT Mager,4,M. Davis,4,,
506404,River,Perrytonham,Female,700704,2025-10-12,Campus,Phone Screen,30,8,Sales Mager,4,R. Thomas,,,
506405,Alexis,Silveruwood,Female,701985,2025-05-15,Career Site,Applied,13,4,IT Support Specialist,1,K. Brown,,,
506406,Phoenix,Northman,Female,702568,2024-01-21,LinkedIn,Offer Extended,26,7,Digital Marketing Mager,3,T. Nguyen,5,No,32
506407,Abigail,Cranettstrom,Female,702078,2024-08-06,LinkedIn,Phone Screen,23,6,HR Mager,4,K. Brown,,,
506408,Rebecca,Pineelthorne,Female,700434,2026-02-04,Career Site,Phone Screen,32,9,Operations Alyst,2,D. Patel,,,
506409,Hailey,Blandtonward,Female,702706,2024-11-01,Career Site,Hired,34,9,Director of Operations,6,T. Nguyen,3.6,Yes,50
506410,Angela,Finewin,Female,701814,2024-10-20,Referral,Interview,15,4,IT Mager,4,A. Carter,2.4,,
506411,Rebecca,Ashingridge,Female,700576,2025-01-26,Career Site,Interview,6,2,Senior Software Engineer,3,D. Patel,3.8,,
506412,Ava,Elleson,Female,701112,2025-09-03,Career Site,Hired,40,11,General Counsel,8,R. Thomas,3.7,Yes,84
506413,Camila,Westisen,Female,700885,2024-06-10,LinkedIn,Applied,13,4,IT Support Specialist,1,J. Watson,,,
506414,Jasmine,Windtonwall,Female,700816,2025-12-25,Agency,Phone Screen,2,1,Chief Operating Officer,9,R. Thomas,,,
506415,Delilah,Beckleyley,Female,702537,2025-12-01,LinkedIn,Rejected,37,10,Director of Customer Support,5,R. Thomas,3.7,,
506416,Charlie,Montonstead,Male,700965,2024-09-14,Agency,Interview,6,2,Senior Software Engineer,3,M. Davis,3.3,,
506417,Angela,Longerthorne,Female,700813,2025-08-17,LinkedIn,Phone Screen,40,11,General Counsel,8,J. Watson,,,
506418,Brian,Grantunton,Female,702717,2025-01-21,Referral,Rejected,13,4,IT Support Specialist,1,K. Brown,2.7,,
506419,Christian,Wolfeway,Male,700694,2025-08-29,Agency,Rejected,20,6,HR Coorditor,1,M. Davis,2.9,,
506420,Kiara,Hallwall,Female,701191,2025-06-25,Indeed,Phone Screen,22,6,HR Business Partner,3,J. Watson,,,
506421,Nolan,Delonton,Male,700334,2025-04-20,Referral,Fil Interview,39,11,Corporate Counsel,4,J. Watson,4.2,,
506422,Rose,Caldwtonland,Female,701875,2025-05-04,Interl,Hired,34,9,Director of Operations,6,A. Carter,4.9,Yes,49
506423,Miles,Fairingcrest,Male,700513,2024-11-26,Agency,Fil Interview,4,2,Software Engineer I,1,D. Patel,4.2,,
506424,Skyler,Oaklinlin,Male,700678,2024-12-05,Indeed,Hired,26,7,Digital Marketing Mager,3,M. Davis,4.7,Yes,42
506425,Dakota,Blakeonman,Female,700709,2025-10-07,LinkedIn,Fil Interview,28,8,Sales Development Representative,1,M. Davis,2.3,,
506426,Mia,Valealey,Female,702620,2025-07-17,Indeed,Applied,24,6,Director of HR,6,T. Nguyen,,,
506427,Olivia,Ashestead,Female,702055,2024-08-10,LinkedIn,Applied,32,9,Operations Alyst,2,J. Watson,,,
506428,Sarah,Grantustone,Non-Biry,700191,2025-06-13,Campus,Fil Interview,35,10,Customer Support Representative,1,J. Watson,4.5,,
506429,Asher,Silvererford,Male,701045,2024-02-24,Campus,Applied,11,3,Senior Product Mager,4,R. Thomas,,,
